10361,QUICK,1996-11-22 00:00:00.000,60,Camembert Pierrot,55,27.20,1496.00
10362,BONAP,1996-11-25 00:00:00.000,25,NuNuCa Nuß-Nougat-Creme,50,11.20,560.00
10362,BONAP,1996-11-25 00:00:00.000,51,Manjimup Dried Apples,20,42.40,848.00
10362,BONAP,1996-11-25 00:00:00.000,54,Tourtière,24,5.90,141.60
10363,DRACD,1996-11-26 00:00:00.000,31,Gorgonzola Telino,20,10.00,200.00
10363,DRACD,1996-11-26 00:00:00.000,75,Rhönbräu Klosterbier,12,6.20,74.40
10363,DRACD,1996-11-26 00:00:00.000,76,Lakkalikööri,12,14.40,172.80
10364,EASTC,1996-11-26 00:00:00.000,69,Gudbrandsdalsost,30,28.80,864.00
10364,EASTC,1996-11-26 00:00:00.000,71,Flotemysost,5,17.20,86.00
10365,ANTON,1996-11-27 00:00:00.000,11,Queso Cabrales,24,16.80,403.20
10366,GALED,1996-11-28 00:00:00.000,65,Louisiana Fiery Hot Pepper Sauce,5,16.80,84.00
10366,GALED,1996-11-28 00:00:00.000,77,Original Frankfurter grüne Soße,5,10.40,52.00
10367,VAFFE,1996-11-28 00:00:00.000,34,Sasquatch Ale,36,11.20,403.20
10367,VAFFE,1996-11-28 00:00:00.000,54,Tourtière,18,5.90,106.20
10367,VAFFE,1996-11-28 00:00:00.000,65,Louisiana Fiery Hot Pepper Sauce,15,16.80,252.00
10367,VAFFE,1996-11-28 00:00:00.000,77,Original Frankfurter grüne Soße,7,10.40,72.80
10368,ERNSH,1996-11-29 00:00:00.000,21,Sir Rodney's Scones,5,8.00,40.00
10368,ERNSH,1996-11-29 00:00:00.000,28,Rössle Sauerkraut,13,36.40,473.20
10368,ERNSH,1996-11-29 00:00:00.000,57,Ravioli Angelo,25,15.60,390.00
10368,ERNSH,1996-11-29 00:00:00.000,64,Wimmers gute Semmelknödel,35,26.60,931.00
10369,SPLIR,1996-12-02 00:00:00.000,29,Thüringer Rostbratwurst,20,99.00,1980.00
10369,SPLIR,1996-12-02 00:00:00.000,56,Gnocchi di nonna Alice,18,30.40,547.20
10370,CHOPS,1996-12-03 00:00:00.000,1,Chai,15,14.40,216.00
10370,CHOPS,1996-12-03 00:00:00.000,64,Wimmers gute Semmelknödel,30,26.60,798.00
10370,CHOPS,1996-12-03 00:00:00.000,74,Longlife Tofu,20,8.00,160.00
10371,LAMAI,1996-12-03 00:00:00.000,36,Inlagd Sill,6,15.20,91.20
10372,QUEEN,1996-12-04 00:00:00.000,20,Sir Rodney's Marmalade,12,64.80,777.60
10372,QUEEN,1996-12-04 00:00:00.000,38,Côte de Blaye,40,210.80,8432.00
10372,QUEEN,1996-12-04 00:00:00.000,60,Camembert Pierrot,70,27.20,1904.00
10372,QUEEN,1996-12-04 00:00:00.000,72,Mozzarella di Giovanni,42,27.80,1167.60
10373,HUNGO,1996-12-05 00:00:00.000,58,Escargots de Bourgogne,80,10.60,848.00
10373,HUNGO,1996-12-05 00:00:00.000,71,Flotemysost,50,17.20,860.00
10374,WOLZA,1996-12-05 00:00:00.000,31,Gorgonzola Telino,30,10.00,300.00
10374,WOLZA,1996-12-05 00:00:00.000,58,Escargots de Bourgogne,15,10.60,159.00
10375,HUNGC,1996-12-06 00:00:00.000,14,Tofu,15,18.60,279.00
10375,HUNGC,1996-12-06 00:00:00.000,54,Tourtière,10,5.90,59.00
10376,MEREP,1996-12-09 00:00:00.000,31,Gorgonzola Telino,42,10.00,420.00
10377,SEVES,1996-12-09 00:00:00.000,28,Rössle Sauerkraut,20,36.40,728.00
10377,SEVES,1996-12-09 00:00:00.000,39,Chartreuse verte,20,14.40,288.00
10378,FOLKO,1996-12-10 00:00:00.000,71,Flotemysost,6,17.20,103.20
10379,QUEDE,1996-12-11 00:00:00.000,41,Jack's New England Clam Chowder,8,7.70,61.60
10379,QUEDE,1996-12-11 00:00:00.000,63,Vegie-spread,16,35.10,561.60
10379,QUEDE,1996-12-11 00:00:00.000,65,Louisiana Fiery Hot Pepper Sauce,20,16.80,336.00
10380,HUNGO,1996-12-12 00:00:00.000,30,Nord-Ost Matjeshering,18,20.70,372.60
10380,HUNGO,1996-12-12 00:00:00.000,53,Perth Pasties,20,26.20,524.00
10380,HUNGO,1996-12-12 00:00:00.000,60,Camembert Pierrot,6,27.20,163.20
10380,HUNGO,1996-12-12 00:00:00.000,70,Outback Lager,30,12.00,360.00
10381,LILAS,1996-12-12 00:00:00.000,74,Longlife Tofu,14,8.00,112.00
10382,ERNSH,1996-12-13 00:00:00.000,5,Chef Anton's Gumbo Mix,32,17.00,544.00
10382,ERNSH,1996-12-13 00:00:00.000,18,Carnarvon Tigers,9,50.00,450.00
10382,ERNSH,1996-12-13 00:00:00.000,29,Thüringer Rostbratwurst,14,99.00,1386.00
10382,ERNSH,1996-12-13 00:00:00.000,33,Geitost,60,2.00,120.00
10382,ERNSH,1996-12-13 00:00:00.000,74,Longlife Tofu,50,8.00,400.00
10383,AROUT,1996-12-16 00:00:00.000,13,Konbu,20,4.80,96.00
10383,AROUT,1996-12-16 00:00:00.000,50,Valkoinen suklaa,15,13.00,195.00
10383,AROUT,1996-12-16 00:00:00.000,56,Gnocchi di nonna Alice,20,30.40,608.00
10384,BERGS,1996-12-16 00:00:00.000,20,Sir Rodney's Marmalade,28,64.80,1814.40
10384,BERGS,1996-12-16 00:00:00.000,60,Camembert Pierrot,15,27.20,408.00
10385,SPLIR,1996-12-17 00:00:00.000,7,Uncle Bob's Organic Dried Pears,10,24.00,240.00
10385,SPLIR,1996-12-17 00:00:00.000,60,Camembert Pierrot,20,27.20,544.00
10385,SPLIR,1996-12-17 00:00:00.000,68,Scottish Longbreads,8,10.00,80.00
10386,FAMIA,1996-12-18 00:00:00.000,24,Guaraná Fantástica,15,3.60,54.00
10386,FAMIA,1996-12-18 00:00:00.000,34,Sasquatch Ale,10,11.20,112.00
10387,SANTG,1996-12-18 00:00:00.000,24,Guaraná Fantástica,15,3.60,54.00
10387,SANTG,1996-12-18 00:00:00.000,28,Rössle Sauerkraut,6,36.40,218.40
10387,SANTG,1996-12-18 00:00:00.000,59,Raclette Courdavault,12,44.00,528.00
10387,SANTG,1996-12-18 00:00:00.000,71,Flotemysost,15,17.20,258.00
10388,SEVES,1996-12-19 00:00:00.000,45,Rogede sild,15,7.60,114.00
10388,SEVES,1996-12-19 00:00:00.000,52,Filo Mix,20,5.60,112.00
10388,SEVES,1996-12-19 00:00:00.000,53,Perth Pasties,40,26.20,1048.00
10389,BOTTM,1996-12-20 00:00:00.000,10,Ikura,16,24.80,396.80
10389,BOTTM,1996-12-20 00:00:00.000,55,Pâté chinois,15,19.20,288.00
10389,BOTTM,1996-12-20 00:00:00.000,62,Tarte au sucre,20,39.40,788.00
10389,BOTTM,1996-12-20 00:00:00.000,70,Outback Lager,30,12.00,360.00
10390,ERNSH,1996-12-23 00:00:00.000,31,Gorgonzola Telino,60,10.00,600.00
10390,ERNSH,1996-12-23 00:00:00.000,35,Steeleye Stout,40,14.40,576.00
10390,ERNSH,1996-12-23 00:00:00.000,46,Spegesild,45,9.60,432.00
10390,ERNSH,1996-12-23 00:00:00.000,72,Mozzarella di Giovanni,24,27.80,667.20
10391,DRACD,1996-12-23 00:00:00.000,13,Konbu,18,4.80,86.40
10392,PICCO,1996-12-24 00:00:00.000,69,Gudbrandsdalsost,50,28.80,1440.00
10393,SAVEA,1996-12-25 00:00:00.000,2,Chang,25,15.20,380.00
10393,SAVEA,1996-12-25 00:00:00.000,14,Tofu,42,18.60,781.20
10393,SAVEA,1996-12-25 00:00:00.000,25,NuNuCa Nuß-Nougat-Creme,7,11.20,78.40
10393,SAVEA,1996-12-25 00:00:00.000,26,Gumbär Gummibärchen,70,24.90,1743.00
10393,SAVEA,1996-12-25 00:00:00.000,31,Gorgonzola Telino,32,10.00,320.00
10394,HUNGC,1996-12-25 00:00:00.000,13,Konbu,10,4.80,48.00
10394,HUNGC,1996-12-25 00:00:00.000,62,Tarte au sucre,10,39.40,394.00
10395,HILAA,1996-12-26 00:00:00.000,46,Spegesild,28,9.60,268.80
10395,HILAA,1996-12-26 00:00:00.000,53,Perth Pasties,70,26.20,1834.00
10395,HILAA,1996-12-26 00:00:00.000,69,Gudbrandsdalsost,8,28.80,230.40
10396,FRANK,1996-12-27 00:00:00.000,23,Tunnbröd,40,7.20,288.00
10396,FRANK,1996-12-27 00:00:00.000,71,Flotemysost,60,17.20,1032.00
10396,FRANK,1996-12-27 00:00:00.000,72,Mozzarella di Giovanni,21,27.80,583.80
10397,PRINI,1996-12-27 00:00:00.000,21,Sir Rodney's Scones,10,8.00,80.00
10397,PRINI,1996-12-27 00:00:00.000,51,Manjimup Dried Apples,18,42.40,763.20
10398,SAVEA,1996-12-30 00:00:00.000,35,Steeleye Stout,30,14.40,432.00
10398,SAVEA,1996-12-30 00:00:00.000,55,Pâté chinois,120,19.20,2304.00
10399,VAFFE,1996-12-31 00:00:00.000,68,Scottish Longbreads,60,10.00,600.00
10399,VAFFE,1996-12-31 00:00:00.000,71,Flotemysost,30,17.20,516.00
10399,VAFFE,1996-12-31 00:00:00.000,76,Lakkalikööri,35,14.40,504.00
10399,VAFFE,1996-12-31 00:00:00.000,77,Original Frankfurter grüne Soße,14,10.40,145.60
10400,EASTC,1997-01-01 00:00:00.000,29,Thüringer Rostbratwurst,21,99.00,2079.00
10400,EASTC,1997-01-01 00:00:00.000,35,Steeleye Stout,35,14.40,504.00
10400,EASTC,1997-01-01 00:00:00.000,49,Maxilaku,30,16.00,480.00
10401,RATTC,1997-01-01 00:00:00.000,30,Nord-Ost Matjeshering,18,20.70,372.60
10401,RATTC,1997-01-01 00:00:00.000,56,Gnocchi di nonna Alice,70,30.40,2128.00
10401,RATTC,1997-01-01 00:00:00.000,65,Louisiana Fiery Hot Pepper Sauce,20,16.80,336.00
10401,RATTC,1997-01-01 00:00:00.000,71,Flotemysost,60,17.20,1032.00
10402,ERNSH,1997-01-02 00:00:00.000,23,Tunnbröd,60,7.20,432.00
10402,ERNSH,1997-01-02 00:00:00.000,63,Vegie-spread,65,35.10,2281.50
10403,ERNSH,1997-01-03 00:00:00.000,16,Pavlova,21,13.90,291.90
10403,ERNSH,1997-01-03 00:00:00.000,48,Chocolade,70,10.20,714.00
10404,MAGAA,1997-01-03 00:00:00.000,26,Gumbär Gummibärchen,30,24.90,747.00
10404,MAGAA,1997-01-03 00:00:00.000,42,Singaporean Hokkien Fried Mee,40,11.20,448.00
10404,MAGAA,1997-01-03 00:00:00.000,49,Maxilaku,30,16.00,480.00
10405,LINOD,1997-01-06 00:00:00.000,3,Aniseed Syrup,50,8.00,400.00
10406,QUEEN,1997-01-07 00:00:00.000,1,Chai,10,14.40,144.00
10406,QUEEN,1997-01-07 00:00:00.000,21,Sir Rodney's Scones,30,8.00,240.00
10406,QUEEN,1997-01-07 00:00:00.000,28,Rössle Sauerkraut,42,36.40,1528.80
10406,QUEEN,1997-01-07 00:00:00.000,36,Inlagd Sill,5,15.20,76.00
10406,QUEEN,1997-01-07 00:00:00.000,40,Boston Crab Meat,2,14.70,29.40
10407,OTTIK,1997-01-07 00:00:00.000,11,Queso Cabrales,30,16.80,504.00
10407,OTTIK,1997-01-07 00:00:00.000,69,Gudbrandsdalsost,15,28.80,432.00
10407,OTTIK,1997-01-07 00:00:00.000,71,Flotemysost,15,17.20,258.00
10408,FOLIG,1997-01-08 00:00:00.000,37,Gravad lax,10,20.80,208.00
10408,FOLIG,1997-01-08 00:00:00.000,54,Tourtière,6,5.90,35.40
10408,FOLIG,1997-01-08 00:00:00.000,62,Tarte au sucre,35,39.40,1379.00
10409,OCEAN,1997-01-09 00:00:00.000,14,Tofu,12,18.60,223.20
10409,OCEAN,1997-01-09 00:00:00.000,21,Sir Rodney's Scones,12,8.00,96.00
10410,BOTTM,1997-01-10 00:00:00.000,33,Geitost,49,2.00,98.00
10410,BOTTM,1997-01-10 00:00:00.000,59,Raclette Courdavault,16,44.00,704.00
10411,BOTTM,1997-01-10 00:00:00.000,41,Jack's New England Clam Chowder,25,7.70,192.50
10411,BOTTM,1997-01-10 00:00:00.000,44,Gula Malacca,40,15.50,620.00
10411,BOTTM,1997-01-10 00:00:00.000,59,Raclette Courdavault,9,44.00,396.00
10412,WARTH,1997-01-13 00:00:00.000,14,Tofu,20,18.60,372.00
10413,LAMAI,1997-01-14 00:00:00.000,1,Chai,24,14.40,345.60
10413,LAMAI,1997-01-14 00:00:00.000,62,Tarte au sucre,40,39.40,1576.00
10413,LAMAI,1997-01-14 00:00:00.000,76,Lakkalikööri,14,14.40,201.60
10414,FAMIA,1997-01-14 00:00:00.000,19,Teatime Chocolate Biscuits,18,7.30,131.40
10414,FAMIA,1997-01-14 00:00:00.000,33,Geitost,50,2.00,100.00
10415,HUNGC,1997-01-15 00:00:00.000,17,Alice Mutton,2,31.20,62.40
10415,HUNGC,1997-01-15 00:00:00.000,33,Geitost,20,2.00,40.00
10416,WARTH,1997-01-16 00:00:00.000,19,Teatime Chocolate Biscuits,20,7.30,146.00
10416,WARTH,1997-01-16 00:00:00.000,53,Perth Pasties,10,26.20,262.00
10416,WARTH,1997-01-16 00:00:00.000,57,Ravioli Angelo,20,15.60,312.00
10417,SIMOB,1997-01-16 00:00:00.000,38,Côte de Blaye,50,210.80,10540.00
10417,SIMOB,1997-01-16 00:00:00.000,46,Spegesild,2,9.60,19.20
10417,SIMOB,1997-01-16 00:00:00.000,68,Scottish Longbreads,36,10.00,360.00
10417,SIMOB,1997-01-16 00:00:00.000,77,Original Frankfurter grüne Soße,35,10.40,364.00
10418,QUICK,1997-01-17 00:00:00.000,2,Chang,60,15.20,912.00
10418,QUICK,1997-01-17 00:00:00.000,47,Zaanse koeken,55,7.60,418.00
10418,QUICK,1997-01-17 00:00:00.000,61,Sirop d'érable,16,22.80,364.80
10418,QUICK,1997-01-17 00:00:00.000,74,Longlife Tofu,15,8.00,120.00
10419,RICSU,1997-01-20 00:00:00.000,60,Camembert Pierrot,60,27.20,1632.00
10419,RICSU,1997-01-20 00:00:00.000,69,Gudbrandsdalsost,20,28.80,576.00
10420,WELLI,1997-01-21 00:00:00.000,9,Mishi Kobe Niku,20,77.60,1552.00
10420,WELLI,1997-01-21 00:00:00.000,13,Konbu,2,4.80,9.60
10420,WELLI,1997-01-21 00:00:00.000,70,Outback Lager,8,12.00,96.00
10420,WELLI,1997-01-21 00:00:00.000,73,Röd Kaviar,20,12.00,240.00
10421,QUEDE,1997-01-21 00:00:00.000,19,Teatime Chocolate Biscuits,4,7.30,29.20
10421,QUEDE,1997-01-21 00:00:00.000,26,Gumbär Gummibärchen,30,24.90,747.00
10421,QUEDE,1997-01-21 00:00:00.000,53,Perth Pasties,15,26.20,393.00
10421,QUEDE,1997-01-21 00:00:00.000,77,Original Frankfurter grüne Soße,10,10.40,104.00
10422,FRANS,1997-01-22 00:00:00.000,26,Gumbär Gummibärchen,2,24.90,49.80
10423,GOURL,1997-01-23 00:00:00.000,31,Gorgonzola Telino,14,10.00,140.00
10423,GOURL,1997-01-23 00:00:00.000,59,Raclette Courdavault,20,44.00,880.00
10424,MEREP,1997-01-23 00:00:00.000,35,Steeleye Stout,60,14.40,864.00
10424,MEREP,1997-01-23 00:00:00.000,38,Côte de Blaye,49,210.80,10329.20
10424,MEREP,1997-01-23 00:00:00.000,68,Scottish Longbreads,30,10.00,300.00
10425,LAMAI,1997-01-24 00:00:00.000,55,Pâté chinois,10,19.20,192.00
10425,LAMAI,1997-01-24 00:00:00.000,76,Lakkalikööri,20,14.40,288.00
10426,GALED,1997-01-27 00:00:00.000,56,Gnocchi di nonna Alice,5,30.40,152.00
10426,GALED,1997-01-27 00:00:00.000,64,Wimmers gute Semmelknödel,7,26.60,186.20
10427,PICCO,1997-01-27 00:00:00.000,14,Tofu,35,18.60,651.00
10428,REGGC,1997-01-28 00:00:00.000,46,Spegesild,20,9.60,192.00
10429,HUNGO,1997-01-29 00:00:00.000,50,Valkoinen suklaa,40,13.00,520.00
10429,HUNGO,1997-01-29 00:00:00.000,63,Vegie-spread,35,35.10,1228.50
10430,ERNSH,1997-01-30 00:00:00.000,17,Alice Mutton,45,31.20,1404.00
10430,ERNSH,1997-01-30 00:00:00.000,21,Sir Rodney's Scones,50,8.00,400.00
10430,ERNSH,1997-01-30 00:00:00.000,56,Gnocchi di nonna Alice,30,30.40,912.00
10430,ERNSH,1997-01-30 00:00:00.000,59,Raclette Courdavault,70,44.00,3080.00
10431,BOTTM,1997-01-30 00:00:00.000,17,Alice Mutton,50,31.20,1560.00
10431,BOTTM,1997-01-30 00:00:00.000,40,Boston Crab Meat,50,14.70,735.00
10431,BOTTM,1997-01-30 00:00:00.000,47,Zaanse koeken,30,7.60,228.00
10432,SPLIR,1997-01-31 00:00:00.000,26,Gumbär Gummibärchen,10,24.90,249.00
10432,SPLIR,1997-01-31 00:00:00.000,54,Tourtière,40,5.90,236.00
10433,PRINI,1997-02-03 00:00:00.000,56,Gnocchi di nonna Alice,28,30.40,851.20
10434,FOLKO,1997-02-03 00:00:00.000,11,Queso Cabrales,6,16.80,100.80
10434,FOLKO,1997-02-03 00:00:00.000,76,Lakkalikööri,18,14.40,259.20
10435,CONSH,1997-02-04 00:00:00.000,2,Chang,10,15.20,152.00
10435,CONSH,1997-02-04 00:00:00.000,22,Gustaf's Knäckebröd,12,16.80,201.60
10435,CONSH,1997-02-04 00:00:00.000,72,Mozzarella di Giovanni,10,27.80,278.00
10436,BLONP,1997-02-05 00:00:00.000,46,Spegesild,5,9.60,48.00
10436,BLONP,1997-02-05 00:00:00.000,56,Gnocchi di nonna Alice,40,30.40,1216.00
10436,BLONP,1997-02-05 00:00:00.000,64,Wimmers gute Semmelknödel,30,26.60,798.00
10436,BLONP,1997-02-05 00:00:00.000,75,Rhönbräu Klosterbier,24,6.20,148.80
10437,WARTH,1997-02-05 00:00:00.000,53,Perth Pasties,15,26.20,393.00
10438,TOMSP,1997-02-06 00:00:00.000,19,Teatime Chocolate Biscuits,15,7.30,109.50
10438,TOMSP,1997-02-06 00:00:00.000,34,Sasquatch Ale,20,11.20,224.00
10438,TOMSP,1997-02-06 00:00:00.000,57,Ravioli Angelo,15,15.60,234.00
10439,MEREP,1997-02-07 00:00:00.000,12,Queso Manchego La Pastora,15,30.40,456.00
10439,MEREP,1997-02-07 00:00:00.000,16,Pavlova,16,13.90,222.40
10439,MEREP,1997-02-07 00:00:00.000,64,Wimmers gute Semmelknödel,6,26.60,159.60
10439,MEREP,1997-02-07 00:00:00.000,74,Longlife Tofu,30,8.00,240.00
10440,SAVEA,1997-02-10 00:00:00.000,2,Chang,45,15.20,684.00
10440,SAVEA,1997-02-10 00:00:00.000,16,Pavlova,49,13.90,681.10
10440,SAVEA,1997-02-10 00:00:00.000,29,Thüringer Rostbratwurst,24,99.00,2376.00
10440,SAVEA,1997-02-10 00:00:00.000,61,Sirop d'érable,90,22.80,2052.00
10441,OLDWO,1997-02-10 00:00:00.000,27,Schoggi Schokolade,50,35.10,1755.00
10442,ERNSH,1997-02-11 00:00:00.000,11,Queso Cabrales,30,16.80,504.00
10442,ERNSH,1997-02-11 00:00:00.000,54,Tourtière,80,5.90,472.00
10442,ERNSH,1997-02-11 00:00:00.000,66,Louisiana Hot Spiced Okra,60,13.60,816.00
10443,REGGC,1997-02-12 00:00:00.000,11,Queso Cabrales,6,16.80,100.80
10443,REGGC,1997-02-12 00:00:00.000,28,Rössle Sauerkraut,12,36.40,436.80
10444,BERGS,1997-02-12 00:00:00.000,17,Alice Mutton,10,31.20,312.00
10444,BERGS,1997-02-12 00:00:00.000,26,Gumbär Gummibärchen,15,24.90,373.50
10444,BERGS,1997-02-12 00:00:00.000,35,Steeleye Stout,8,14.40,115.20
10444,BERGS,1997-02-12 00:00:00.000,41,Jack's New England Clam Chowder,30,7.70,231.00
10445,BERGS,1997-02-13 00:00:00.000,39,Chartreuse verte,6,14.40,86.40
10445,BERGS,1997-02-13 00:00:00.000,54,Tourtière,15,5.90,88.50
10446,TOMSP,1997-02-14 00:00:00.000,19,Teatime Chocolate Biscuits,12,7.30,87.60
10446,TOMSP,1997-02-14 00:00:00.000,24,Guaraná Fantástica,20,3.60,72.00
10446,TOMSP,1997-02-14 00:00:00.000,31,Gorgonzola Telino,3,10.00,30.00
10446,TOMSP,1997-02-14 00:00:00.000,52,Filo Mix,15,5.60,84.00
10447,RICAR,1997-02-14 00:00:00.000,19,Teatime Chocolate Biscuits,40,7.30,292.00
10447,RICAR,1997-02-14 00:00:00.000,65,Louisiana Fiery Hot Pepper Sauce,35,16.80,588.00
10447,RICAR,1997-02-14 00:00:00.000,71,Flotemysost,2,17.20,34.40
10448,RANCH,1997-02-17 00:00:00.000,26,Gumbär Gummibärchen,6,24.90,149.40
10448,RANCH,1997-02-17 00:00:00.000,40,Boston Crab Meat,20,14.70,294.00
10449,BLONP,1997-02-18 00:00:00.000,10,Ikura,14,24.80,347.20
10449,BLONP,1997-02-18 00:00:00.000,52,Filo Mix,20,5.60,112.00
10449,BLONP,1997-02-18 00:00:00.000,62,Tarte au sucre,35,39.40,1379.00
10450,VICTE,1997-02-19 00:00:00.000,10,Ikura,20,24.80,496.00
10450,VICTE,1997-02-19 00:00:00.000,54,Tourtière,6,5.90,35.40
10451,QUICK,1997-02-19 00:00:00.000,55,Pâté chinois,120,19.20,2304.00
10451,QUICK,1997-02-19 00:00:00.000,64,Wimmers gute Semmelknödel,35,26.60,931.00
10451,QUICK,1997-02-19 00:00:00.000,65,Louisiana Fiery Hot Pepper Sauce,28,16.80,470.40
10451,QUICK,1997-02-19 00:00:00.000,77,Original Frankfurter grüne Soße,55,10.40,572.00
10452,SAVEA,1997-02-20 00:00:00.000,28,Rössle Sauerkraut,15,36.40,546.00
10452,SAVEA,1997-02-20 00:00:00.000,44,Gula Malacca,100,15.50,1550.00
10453,AROUT,1997-02-21 00:00:00.000,48,Chocolade,15,10.20,153.00
10453,AROUT,1997-02-21 00:00:00.000,70,Outback Lager,25,12.00,300.00
10454,LAMAI,1997-02-21 00:00:00.000,16,Pavlova,20,13.90,278.00
10454,LAMAI,1997-02-21 00:00:00.000,33,Geitost,20,2.00,40.00
10454,LAMAI,1997-02-21 00:00:00.000,46,Spegesild,10,9.60,96.00
10455,WARTH,1997-02-24 00:00:00.000,39,Chartreuse verte,20,14.40,288.00
10455,WARTH,1997-02-24 00:00:00.000,53,Perth Pasties,50,26.20,1310.00
10455,WARTH,1997-02-24 00:00:00.000,61,Sirop d'érable,25,22.80,570.00
10455,WARTH,1997-02-24 00:00:00.000,71,Flotemysost,30,17.20,516.00
10456,KOENE,1997-02-25 00:00:00.000,21,Sir Rodney's Scones,40,8.00,320.00
10456,KOENE,1997-02-25 00:00:00.000,49,Maxilaku,21,16.00,336.00
10457,KOENE,1997-02-25 00:00:00.000,59,Raclette Courdavault,36,44.00,1584.00
10458,SUPRD,1997-02-26 00:00:00.000,26,Gumbär Gummibärchen,30,24.90,747.00
10458,SUPRD,1997-02-26 00:00:00.000,28,Rössle Sauerkraut,30,36.40,1092.00
10458,SUPRD,1997-02-26 00:00:00.000,43,Ipoh Coffee,20,36.80,736.00
10458,SUPRD,1997-02-26 00:00:00.000,56,Gnocchi di nonna Alice,15,30.40,456.00
10458,SUPRD,1997-02-26 00:00:00.000,71,Flotemysost,50,17.20,860.00
10459,VICTE,1997-02-27 00:00:00.000,7,Uncle Bob's Organic Dried Pears,16,24.00,384.00
10459,VICTE,1997-02-27 00:00:00.000,46,Spegesild,20,9.60,192.00
10459,VICTE,1997-02-27 00:00:00.000,72,Mozzarella di Giovanni,40,27.80,1112.00
10460,FOLKO,1997-02-28 00:00:00.000,68,Scottish Longbreads,21,10.00,210.00
10460,FOLKO,1997-02-28 00:00:00.000,75,Rhönbräu Klosterbier,4,6.20,24.80
10461,LILAS,1997-02-28 00:00:00.000,21,Sir Rodney's Scones,40,8.00,320.00
10461,LILAS,1997-02-28 00:00:00.000,30,Nord-Ost Matjeshering,28,20.70,579.60
10461,LILAS,1997-02-28 00:00:00.000,55,Pâté chinois,60,19.20,1152.00
10462,CONSH,1997-03-03 00:00:00.000,13,Konbu,1,4.80,4.80
10462,CONSH,1997-03-03 00:00:00.000,23,Tunnbröd,21,7.20,151.20
10463,SUPRD,1997-03-04 00:00:00.000,19,Teatime Chocolate Biscuits,21,7.30,153.30
10463,SUPRD,1997-03-04 00:00:00.000,42,Singaporean Hokkien Fried Mee,50,11.20,560.00
10464,FURIB,1997-03-04 00:00:00.000,4,Chef Anton's Cajun Seasoning,16,17.60,281.60
10464,FURIB,1997-03-04 00:00:00.000,43,Ipoh Coffee,3,36.80,110.40
10464,FURIB,1997-03-04 00:00:00.000,56,Gnocchi di nonna Alice,30,30.40,912.00
10464,FURIB,1997-03-04 00:00:00.000,60,Camembert Pierrot,20,27.20,544.00
10465,VAFFE,1997-03-05 00:00:00.000,24,Guaraná Fantástica,25,3.60,90.00
10465,VAFFE,1997-03-05 00:00:00.000,29,Thüringer Rostbratwurst,18,99.00,1782.00
10465,VAFFE,1997-03-05 00:00:00.000,40,Boston Crab Meat,20,14.70,294.00
10465,VAFFE,1997-03-05 00:00:00.000,45,Rogede sild,30,7.60,228.00
10465,VAFFE,1997-03-05 00:00:00.000,50,Valkoinen suklaa,25,13.00,325.00
10466,COMMI,1997-03-06 00:00:00.000,11,Queso Cabrales,10,16.80,168.00
10466,COMMI,1997-03-06 00:00:00.000,46,Spegesild,5,9.60,48.00
10467,MAGAA,1997-03-06 00:00:00.000,24,Guaraná Fantástica,28,3.60,100.80
10467,MAGAA,1997-03-06 00:00:00.000,25,NuNuCa Nuß-Nougat-Creme,12,11.20,134.40
10468,KOENE,1997-03-07 00:00:00.000,30,Nord-Ost Matjeshering,8,20.70,165.60
10468,KOENE,1997-03-07 00:00:00.000,43,Ipoh Coffee,15,36.80,552.00
10469,WHITC,1997-03-10 00:00:00.000,2,Chang,40,15.20,608.00
10469,WHITC,1997-03-10 00:00:00.000,16,Pavlova,35,13.90,486.50
10469,WHITC,1997-03-10 00:00:00.000,44,Gula Malacca,2,15.50,31.00
10470,BONAP,1997-03-11 00:00:00.000,18,Carnarvon Tigers,30,50.00,1500.00
10470,BONAP,1997-03-11 00:00:00.000,23,Tunnbröd,15,7.20,108.00
10470,BONAP,1997-03-11 00:00:00.000,64,Wimmers gute Semmelknödel,8,26.60,212.80
10471,BSBEV,1997-03-11 00:00:00.000,7,Uncle Bob's Organic Dried Pears,30,24.00,720.00
10471,BSBEV,1997-03-11 00:00:00.000,56,Gnocchi di nonna Alice,20,30.40,608.00
10472,SEVES,1997-03-12 00:00:00.000,24,Guaraná Fantástica,80,3.60,288.00
10472,SEVES,1997-03-12 00:00:00.000,51,Manjimup Dried Apples,18,42.40,763.20
10473,ISLAT,1997-03-13 00:00:00.000,33,Geitost,12,2.00,24.00
10473,ISLAT,1997-03-13 00:00:00.000,71,Flotemysost,12,17.20,206.40
10474,PERIC,1997-03-13 00:00:00.000,14,Tofu,12,18.60,223.20
10474,PERIC,1997-03-13 00:00:00.000,28,Rössle Sauerkraut,18,36.40,655.20
10474,PERIC,1997-03-13 00:00:00.000,40,Boston Crab Meat,21,14.70,308.70
10474,PERIC,1997-03-13 00:00:00.000,75,Rhönbräu Klosterbier,10,6.20,62.00
10475,SUPRD,1997-03-14 00:00:00.000,31,Gorgonzola Telino,35,10.00,350.00
10475,SUPRD,1997-03-14 00:00:00.000,66,Louisiana Hot Spiced Okra,60,13.60,816.00
10475,SUPRD,1997-03-14 00:00:00.000,76,Lakkalikööri,42,14.40,604.80
10476,HILAA,1997-03-17 00:00:00.000,55,Pâté chinois,2,19.20,38.40
10476,HILAA,1997-03-17 00:00:00.000,70,Outback Lager,12,12.00,144.00
