antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
BOLSA DE ALMACENAMIENTO JUMBO SUKI,BOLSO JUMBO FRESA,0.056744843038406274,0.04524975037139865,0.018362923455346923,0.3236051502145923,7.151534484909243,0.01579523347299484,1.411527970580356
BOLSO JUMBO LUNAR ROSA,BOLSA DE ALMACENAMIENTO JUMBO SUKI,0.03514283626799152,0.056744843038406274,0.014539343902973624,0.41372141372141374,7.290907711937755,0.012545169175022033,1.6088855691437114
BOLSA DE ALMACENAMIENTO JUMBO SUKI,BOLSO JUMBO LUNAR ROSA,0.056744843038406274,0.03514283626799152,0.014539343902973624,0.25622317596566524,7.290907711937756,0.012545169175022033,1.2972401566621925
BOLSO JUMBO PAISLEY VINTAGE ROSA,BOLSA DE ALMACENAMIENTO JUMBO SUKI,0.03942914200823166,0.056744843038406274,0.01595187647646185,0.40457072266831373,7.129647400636751,0.013714476002065712,1.5841598538597719
BOLSA DE ALMACENAMIENTO JUMBO SUKI,BOLSO JUMBO PAISLEY VINTAGE ROSA,0.056744843038406274,0.03942914200823166,0.01595187647646185,0.2811158798283262,7.129647400636752,0.013714476002065712,1.3361970741019822
BOLSA DE ALMACENAMIENTO JUMBO SUKI,BOLSO JUMBO ROJO RETROSPOT,0.056744843038406274,0.07971067436253379,0.026691994836949905,0.47038626609442064,5.901170324504432,0.02216882513176241,1.7376613685051028
BOLSO JUMBO ROJO RETROSPOT,BOLSA DE ALMACENAMIENTO JUMBO SUKI,0.07971067436253379,0.056744843038406274,0.026691994836949905,0.334860983806905,5.901170324504432,0.02216882513176241,1.4181323512794195
BOLSO WOODLAND CHARLOTTE,BOLSA DE ALMACENAMIENTO JUMBO SUKI,0.03838191958305935,0.056744843038406274,0.01042351623194759,0.2715736040609137,4.785872856800505,0.008245540229694155,1.2949217137382156
BOLSA DE ALMACENAMIENTO JUMBO SUKI,BOLSO WOODLAND CHARLOTTE,0.056744843038406274,0.03838191958305935,0.01042351623194759,0.18369098712446352,4.785872856800506,0.008245540229694155,1.1780074276401007
BÚHOS DE BOLSA JUMBO,BOLSA DE ALMACENAMIENTO JUMBO SUKI,0.03200116899247461,0.056744843038406274,0.01580575241713548,0.4939117199391172,8.704081172712485,0.013989851105611996,1.8638154530038107
BOLSA DE ALMACENAMIENTO JUMBO SUKI,BÚHOS DE BOLSA JUMBO,0.056744843038406274,0.03200116899247461,0.01580575241713548,0.27854077253218884,8.704081172712485,0.013989851105611996,1.341723543276344
BOLSA DE ALMACENAMIENTO JUMBO SUKI,JUGUETES JUMBO BAG,0.056744843038406274,0.025693480431553055,0.013053749299822216,0.23004291845493563,8.953357606329964,0.011595776785623374,1.2654036736870018
JUGUETES JUMBO BAG,BOLSA DE ALMACENAMIENTO JUMBO SUKI,0.025693480431553055,0.056744843038406274,0.013053749299822216,0.5080568720379147,8.953357606329964,0.011595776785623374,1.9174069182937985
BOLSA DE ALMACENAMIENTO JUMBO SUKI,JUMBO SHOPPER VINTAGE PAISLEY ROJO,0.056744843038406274,0.05340834368378754,0.021845546869292028,0.3849785407725322,7.208209695695825,0.018814898790014245,1.5391197203187543
JUMBO SHOPPER VINTAGE PAISLEY ROJO,BOLSA DE ALMACENAMIENTO JUMBO SUKI,0.05340834368378754,0.056744843038406274,0.021845546869292028,0.4090287277701778,7.208209695695824,0.018814898790014245,1.5961099993956598
LONCHERA CALAVERA NEGRA.,BOLSA DE ALMACENAMIENTO JUMBO SUKI,0.057256277246048565,0.056744843038406274,0.012907625240495848,0.22543598468736706,3.9728012734969864,0.00965862677520535,1.2177885085209812
BOLSA DE ALMACENAMIENTO JUMBO SUKI,LONCHERA CALAVERA NEGRA.,0.056744843038406274,0.057256277246048565,0.012907625240495848,0.22746781115879827,3.9728012734969864,0.00965862677520535,1.220329374453726
BOLSA DE ALMACENAMIENTO JUMBO SUKI,LONCHERA ROJO RETROSPOT,0.056744843038406274,0.04473831616375636,0.010009498063856214,0.17639484978540773,3.942813787173994,0.007470829335341265,1.1598539465025783
LONCHERA ROJO RETROSPOT,BOLSA DE ALMACENAMIENTO JUMBO SUKI,0.04473831616375636,0.056744843038406274,0.010009498063856214,0.22373434948285248,3.9428137871739937,0.007470829335341265,1.2151190205739466
BOLSA DE ALMACENAMIENTO JUMBO SUKI,PUESTA EN ESCENA PUNTOCOM,0.056744843038406274,0.03458269404057378,0.0137356615766786,0.24206008583690988,6.999457172217857,0.011773272031501013,1.27373857468033
PUESTA EN ESCENA PUNTOCOM,BOLSA DE ALMACENAMIENTO JUMBO SUKI,0.03458269404057378,0.056744843038406274,0.0137356615766786,0.3971830985915493,6.9994571722178565,0.011773272031501013,1.5647457043054476
SOPORTE T-LIGHT DE CORAZÓN COLGANTE BLANCO,BOLSA DE ALMACENAMIENTO JUMBO SUKI,0.13297289398699497,0.056744843038406274,0.014782884001850904,0.11117216117216117,1.9591588454463988,0.007237358004196237,1.0612349385968065
BOLSA DE ALMACENAMIENTO JUMBO SUKI,SOPORTE T-LIGHT DE CORAZÓN COLGANTE BLANCO,0.056744843038406274,0.13297289398699497,0.014782884001850904,0.26051502145922745,1.9591588454463988,0.007237358004196237,1.172474264080268
BOLSA DE ALMUERZO ROSA POLKADOT,BOLSA DE ALMUERZO COCHES AZUL,0.031197486666179587,0.05033973843793381,0.014052263705219064,0.45042935206869633,8.947788884998905,0.012481790386522657,1.7280039702571122
BOLSA DE ALMUERZO COCHES AZUL,BOLSA DE ALMUERZO ROSA POLKADOT,0.05033973843793381,0.031197486666179587,0.014052263705219064,0.27914852443154325,8.947788884998905,0.012481790386522657,1.3439696611147696
BOLSA DE ALMUERZO COCHES AZUL,BOLSA DE ALMUERZO SPACEBOY DESIGN,0.05033973843793381,0.05136260685321838,0.019678039989284236,0.3909046927914852,7.610686387250438,0.017092459794802797,1.557453130766003
BOLSA DE ALMUERZO SPACEBOY DESIGN,BOLSA DE ALMUERZO COCHES AZUL,0.05136260685321838,0.05033973843793381,0.019678039989284236,0.3831199620673305,7.610686387250439,0.017092459794802797,1.5394569497574153
BOLSA DE ALMUERZO COCHES AZUL,BOLSA DE ALMUERZO SUKI DESIGN,0.05033973843793381,0.05757287937458903,0.02267358320547478,0.4504112239961296,7.8233228716180525,0.019775379516639255,1.7147859668421868
BOLSA DE ALMUERZO SUKI DESIGN,BOLSA DE ALMUERZO COCHES AZUL,0.05757287937458903,0.05033973843793381,0.02267358320547478,0.393824027072758,7.8233228716180525,0.019775379516639255,1.5666412130723826
BOLSA DE ALMUERZO WOODLAND,BOLSA DE ALMUERZO COCHES AZUL,0.04695453106353961,0.05033973843793381,0.020018996127712428,0.4263485477178423,8.469423182313653,0.017655317315498006,1.655465627750148
BOLSA DE ALMUERZO COCHES AZUL,BOLSA DE ALMUERZO WOODLAND,0.05033973843793381,0.04695453106353961,0.020018996127712428,0.397677793904209,8.469423182313655,0.017655317315498006,1.5822851279451113
BOLSO CHARLOTTE FRESA,BOLSA DE ALMUERZO COCHES AZUL,0.03358417963517693,0.05033973843793381,0.010204330142958039,0.30384336475707036,6.035855055776519,0.008513711324470648,1.364147396556343
BOLSA DE ALMUERZO COCHES AZUL,BOLSO CHARLOTTE FRESA,0.05033973843793381,0.03358417963517693,0.010204330142958039,0.2027092404450895,6.035855055776519,0.008513711324470648,1.2121246970231125
BOLSO JUMBO ROJO RETROSPOT,BOLSA DE ALMUERZO COCHES AZUL,0.07971067436253379,0.05033973843793381,0.012298774993302647,0.15429269783073632,3.065027801464859,0.00828616049518138,1.1229183656404056
BOLSA DE ALMUERZO COCHES AZUL,BOLSO JUMBO ROJO RETROSPOT,0.05033973843793381,0.07971067436253379,0.012298774993302647,0.24431543299467826,3.065027801464859,0.00828616049518138,1.2178220461540608
LONCHERA CALAVERA NEGRA.,BOLSA DE ALMUERZO COCHES AZUL,0.057256277246048565,0.05033973843793381,0.021528944740751566,0.3760102084219481,7.46945097630073,0.01864667872025566,1.5219163428305504
BOLSA DE ALMUERZO COCHES AZUL,LONCHERA CALAVERA NEGRA.,0.05033973843793381,0.057256277246048565,0.021528944740751566,0.42767295597484273,7.46945097630073,0.01864667872025566,1.6472115595371237
BOLSA DE ALMUERZO COCHES AZUL,LONCHERA ROJO RETROSPOT,0.05033973843793381,0.04473831616375636,0.015635274347921384,0.3105950653120464,6.942484472933009,0.013383159214084303,1.3856322108698353
LONCHERA ROJO RETROSPOT,BOLSA DE ALMUERZO COCHES AZUL,0.04473831616375636,0.05033973843793381,0.015635274347921384,0.3494828524768644,6.942484472933008,0.013383159214084303,1.4598543100330672
SOPORTE T-LIGHT DE CORAZÓN COLGANTE BLANCO,BOLSA DE ALMUERZO COCHES AZUL,0.13297289398699497,0.05033973843793381,0.012177004943864008,0.09157509157509157,1.8191411877914052,0.00548318424122358,1.0453921427679196
BOLSA DE ALMUERZO COCHES AZUL,SOPORTE T-LIGHT DE CORAZÓN COLGANTE BLANCO,0.05033973843793381,0.13297289398699497,0.012177004943864008,0.24189646831156264,1.8191411877914052,0.00548318424122358,1.1436790224179205
BOLSA DE ALMUERZO DOLLY GIRL DESIGN,BOLSA DE ALMUERZO SPACEBOY DESIGN,0.024207885828401648,0.05136260685321838,0.013394705438250408,0.5533199195171026,10.772816128635252,0.012151325315698618,2.123751281053831
BOLSA DE ALMUERZO SPACEBOY DESIGN,BOLSA DE ALMUERZO DOLLY GIRL DESIGN,0.05136260685321838,0.024207885828401648,0.013394705438250408,0.26078710289236606,10.772816128635254,0.012151325315698618,1.3200420582347023
BOLSA DE ALMUERZO DOLLY GIRL DESIGN,BOLSA DE ALMUERZO SUKI DESIGN,0.024207885828401648,0.05757287937458903,0.011982172864762183,0.49496981891348085,8.597273999325903,0.010588455174049792,1.8660807926327856
BOLSA DE ALMUERZO SUKI DESIGN,BOLSA DE ALMUERZO DOLLY GIRL DESIGN,0.05757287937458903,0.024207885828401648,0.011982172864762183,0.2081218274111675,8.597273999325903,0.010588455174049792,1.2322502980243901
BOLSA DE ALMUERZO DOLLY GIRL DESIGN,LONCHERA CALAVERA NEGRA.,0.024207885828401648,0.057256277246048565,0.010399162222059862,0.4295774647887324,7.502713858651697,0.009013108799528206,1.652711217667421
LONCHERA CALAVERA NEGRA.,BOLSA DE ALMUERZO DOLLY GIRL DESIGN,0.057256277246048565,0.024207885828401648,0.010399162222059862,0.18162484049340705,7.502713858651696,0.009013108799528206,1.192353045955004
BOLSA DE ALMUERZO DOLLY GIRL DESIGN,LONCHERA ROJO RETROSPOT,0.024207885828401648,0.04473831616375636,0.010131268113294853,0.4185110663983903,9.354645017628908,0.009048248063447704,1.6427856638983152
LONCHERA ROJO RETROSPOT,BOLSA DE ALMUERZO DOLLY GIRL DESIGN,0.04473831616375636,0.024207885828401648,0.010131268113294853,0.2264561785519869,9.354645017628908,0.009048248063447704,1.261456800656739
BOLSA DE ALMUERZO RETROSPOT ROSA,BOLSA DE ALMUERZO ROJA MANCHADA,0.019775456028835146,0.02968753805314045,0.010496578261610774,0.5307881773399015,17.87915779307112,0.009909493658236524,2.0679625173250655
BOLSA DE ALMUERZO ROJA MANCHADA,BOLSA DE ALMUERZO RETROSPOT ROSA,0.02968753805314045,0.019775456028835146,0.010496578261610774,0.35356849876948315,17.87915779307112,0.009909493658236524,1.516362587691434
BOLSA DE ALMUERZO ROJA MANCHADA,LONCHERA CALAVERA NEGRA.,0.02968753805314045,0.057256277246048565,0.010934950439589879,0.36833470057424117,6.433088532657982,0.009235152530066652,1.4924735039442427
LONCHERA CALAVERA NEGRA.,BOLSA DE ALMUERZO ROJA MANCHADA,0.057256277246048565,0.02968753805314045,0.010934950439589879,0.19098256061250532,6.433088532657982,0.009235152530066652,1.1993715026483
BOLSA DE ALMUERZO ROSA POLKADOT,BOLSA DE ALMUERZO SPACEBOY DESIGN,0.031197486666179587,0.05136260685321838,0.012201358953751735,0.3911007025761124,7.614502583441324,0.01059897471130823,1.557954487975676
BOLSA DE ALMUERZO SPACEBOY DESIGN,BOLSA DE ALMUERZO ROSA POLKADOT,0.05136260685321838,0.031197486666179587,0.012201358953751735,0.2375533428165007,7.614502583441324,0.01059897471130823,1.2706495650628278
BOLSA DE ALMUERZO ROSA POLKADOT,BOLSA DE ALMUERZO SUKI DESIGN,0.031197486666179587,0.05757287937458903,0.013297289398699496,0.4262295081967213,7.403303653158026,0.011501160262077188,1.6425158388042878
BOLSA DE ALMUERZO SUKI DESIGN,BOLSA DE ALMUERZO ROSA POLKADOT,0.05757287937458903,0.031197486666179587,0.013297289398699496,0.23096446700507614,7.403303653158026,0.011501160262077188,1.259763004137047
BOLSA DE ALMUERZO WOODLAND,BOLSA DE ALMUERZO ROSA POLKADOT,0.04695453106353961,0.031197486666179587,0.011275906578018071,0.24014522821576764,7.69758252597005,0.009811043221246579,1.2749837854659425
BOLSA DE ALMUERZO ROSA POLKADOT,BOLSA DE ALMUERZO WOODLAND,0.031197486666179587,0.04695453106353961,0.011275906578018071,0.36143637782982047,7.697582525970051,0.009811043221246579,1.4924831854616205
BOLSA DE ALMUERZO ROSA POLKADOT,BOLSO JUMBO ROJO RETROSPOT,0.031197486666179587,0.07971067436253379,0.010374808212172133,0.3325526932084309,4.171996986199628,0.007888035511594803,1.3788194457796423
BOLSO JUMBO ROJO RETROSPOT,BOLSA DE ALMUERZO ROSA POLKADOT,0.07971067436253379,0.031197486666179587,0.010374808212172133,0.1301558203483043,4.171996986199628,0.007888035511594803,1.113765586983349
LONCHERA CALAVERA NEGRA.,BOLSA DE ALMUERZO ROSA POLKADOT,0.057256277246048565,0.031197486666179587,0.015537858308370473,0.2713738834538494,8.698581599140132,0.01375160636243179,1.3296291353460663
BOLSA DE ALMUERZO ROSA POLKADOT,LONCHERA CALAVERA NEGRA.,0.031197486666179587,0.057256277246048565,0.015537858308370473,0.49804839968774395,8.698581599140134,0.01375160636243179,1.8781566234025067
BOLSA DE ALMUERZO ROSA POLKADOT,LONCHERA ROJO RETROSPOT,0.031197486666179587,0.04473831616375636,0.017510533109276444,0.56128024980484,12.545851027347053,0.016114810087290328,2.177384727747737
LONCHERA ROJO RETROSPOT,BOLSA DE ALMUERZO ROSA POLKADOT,0.04473831616375636,0.031197486666179587,0.017510533109276444,0.39139902014153516,12.545851027347053,0.016114810087290328,1.5918517146638893
BOLSA DE ALMUERZO SUKI DESIGN,BOLSA DE ALMUERZO SPACEBOY DESIGN,0.05757287937458903,0.05136260685321838,0.024451425927278926,0.42470389170896783,8.268737077981,0.021494332758554145,1.6489549980874938
BOLSA DE ALMUERZO SPACEBOY DESIGN,BOLSA DE ALMUERZO SUKI DESIGN,0.05136260685321838,0.05757287937458903,0.024451425927278926,0.47605500237079185,8.268737077981,0.021494332758554145,1.7987138437999928
BOLSA DE ALMUERZO WOODLAND,BOLSA DE ALMUERZO SPACEBOY DESIGN,0.04695453106353961,0.05136260685321838,0.020067704147487885,0.4273858921161826,8.320954061727157,0.01765599702849407,1.656678346002713
BOLSA DE ALMUERZO SPACEBOY DESIGN,BOLSA DE ALMUERZO WOODLAND,0.05136260685321838,0.04695453106353961,0.020067704147487885,0.3907064959696539,8.320954061727157,0.01765599702849407,1.5641812404568054
BOLSO JUMBO ROJO RETROSPOT,BOLSA DE ALMUERZO SPACEBOY DESIGN,0.07971067436253379,0.05136260685321838,0.010618348311049415,0.13321112129544763,2.593542840925735,0.006524200281761678,1.094427278029403
BOLSA DE ALMUERZO SPACEBOY DESIGN,BOLSO JUMBO ROJO RETROSPOT,0.05136260685321838,0.07971067436253379,0.010618348311049415,0.206733048838312,2.5935428409257346,0.006524200281761678,1.1601256352477085
LONCHERA CALAVERA NEGRA.,BOLSA DE ALMUERZO SPACEBOY DESIGN,0.057256277246048565,0.05136260685321838,0.021626360780302476,0.37771161207996595,7.353824800197004,0.018685529122234812,1.5244337055967763
BOLSA DE ALMUERZO SPACEBOY DESIGN,LONCHERA CALAVERA NEGRA.,0.05136260685321838,0.057256277246048565,0.021626360780302476,0.42105263157894735,7.353824800197004,0.018685529122234812,1.6283755211204616
BOLSA DE ALMUERZO SPACEBOY DESIGN,LONCHERA ROJO RETROSPOT,0.05136260685321838,0.04473831616375636,0.015562212318258202,0.3029871977240398,6.772431859415786,0.013264335773864199,1.3705080892589372
LONCHERA ROJO RETROSPOT,BOLSA DE ALMUERZO SPACEBOY DESIGN,0.04473831616375636,0.05136260685321838,0.015562212318258202,0.3478497550353838,6.772431859415787,0.013264335773864199,1.4546301262192305
SOPORTE T-LIGHT DE CORAZÓN COLGANTE BLANCO,BOLSA DE ALMUERZO SPACEBOY DESIGN,0.13297289398699497,0.05136260685321838,0.011008012469253063,0.08278388278388278,1.611753917017075,0.0041781779932643535,1.0342572217614672
BOLSA DE ALMUERZO SPACEBOY DESIGN,SOPORTE T-LIGHT DE CORAZÓN COLGANTE BLANCO,0.05136260685321838,0.13297289398699497,0.011008012469253063,0.21431958274063537,1.6117539170170747,0.0041781779932643535,1.1035366123001977
BOLSA DE ALMUERZO WOODLAND,BOLSA DE ALMUERZO SUKI DESIGN,0.04695453106353961,0.05757287937458903,0.019775456028835146,0.421161825726141,7.3152816100427565,0.017072148475823588,1.6281357424424663
BOLSA DE ALMUERZO SUKI DESIGN,BOLSA DE ALMUERZO WOODLAND,0.05757287937458903,0.04695453106353961,0.019775456028835146,0.3434856175972927,7.3152816100427565,0.017072148475823588,1.4516749281996084
BOLSO CHARLOTTE FRESA,BOLSA DE ALMUERZO SUKI DESIGN,0.03358417963517693,0.05757287937458903,0.01054528628138623,0.3139956490210297,5.453881279379231,0.008611748358355658,1.3737917540617777
BOLSA DE ALMUERZO SUKI DESIGN,BOLSO CHARLOTTE FRESA,0.05757287937458903,0.03358417963517693,0.01054528628138623,0.18316412859560066,5.453881279379231,0.008611748358355658,1.1831211803948432
BOLSO CHARLOTTE SUKI DESIGN,BOLSA DE ALMUERZO SUKI DESIGN,0.03424173790214559,0.05757287937458903,0.012664085141618568,0.36984352773826457,6.42391924384978,0.010692689695802046,1.4955446180579322
BOLSA DE ALMUERZO SUKI DESIGN,BOLSO CHARLOTTE SUKI DESIGN,0.05757287937458903,0.03424173790214559,0.012664085141618568,0.21996615905245348,6.423919243849781,0.010692689695802046,1.238097902168833
BOLSO JUMBO ROJO RETROSPOT,BOLSA DE ALMUERZO SUKI DESIGN,0.07971067436253379,0.05757287937458903,0.015708336377584568,0.19706691109074242,3.422912198095167,0.011119163337643264,1.1737305805962595
BOLSA DE ALMUERZO SUKI DESIGN,BOLSO JUMBO ROJO RETROSPOT,0.05757287937458903,0.07971067436253379,0.015708336377584568,0.2728426395939086,3.4229121980951667,0.011119163337643264,1.2655985839482082
BOLSO WOODLAND CHARLOTTE,BOLSA DE ALMUERZO SUKI DESIGN,0.03838191958305935,0.05757287937458903,0.010520932271498503,0.27411167512690354,4.761124996779097,0.00831117464517785,1.2983086906517898
BOLSA DE ALMUERZO SUKI DESIGN,BOLSO WOODLAND CHARLOTTE,0.05757287937458903,0.03838191958305935,0.010520932271498503,0.18274111675126903,4.761124996779097,0.00831117464517785,1.1766382723114117
BOLSA DE ALMUERZO SUKI DESIGN,JUMBO SHOPPER VINTAGE PAISLEY ROJO,0.05757287937458903,0.05340834368378754,0.012006526874649912,0.20854483925549916,3.904723960177862,0.008931654746146617,1.1960142573658612
JUMBO SHOPPER VINTAGE PAISLEY ROJO,BOLSA DE ALMUERZO SUKI DESIGN,0.05340834368378754,0.05757287937458903,0.012006526874649912,0.2248062015503876,3.904723960177862,0.008931654746146617,1.2157309856067802
LONCHERA APPLE DESIGN,BOLSA DE ALMUERZO SUKI DESIGN,0.02523075424368622,0.05757287937458903,0.010934950439589879,0.4333976833976834,7.527809762264077,0.009482343268988232,1.6632955655330932
BOLSA DE ALMUERZO SUKI DESIGN,LONCHERA APPLE DESIGN,0.05757287937458903,0.02523075424368622,0.010934950439589879,0.18993231810490693,7.527809762264077,0.009482343268988232,1.2033182751790734
LONCHERA CALAVERA NEGRA.,BOLSA DE ALMUERZO SUKI DESIGN,0.057256277246048565,0.05757287937458903,0.0244270719173912,0.42662696724797955,7.410207234420173,0.02113066317406642,1.6436544218029236
BOLSA DE ALMUERZO SUKI DESIGN,LONCHERA CALAVERA NEGRA.,0.05757287937458903,0.057256277246048565,0.0244270719173912,0.4242808798646362,7.410207234420173,0.02113066317406642,1.6375063634021612
BOLSA DE ALMUERZO SUKI DESIGN,LONCHERA ROJO RETROSPOT,0.05757287937458903,0.04473831616375636,0.018362923455346923,0.3189509306260575,7.129256484723216,0.015787209775428752,1.4026326835955776
LONCHERA ROJO RETROSPOT,BOLSA DE ALMUERZO SUKI DESIGN,0.04473831616375636,0.05757287937458903,0.018362923455346923,0.41045182362547633,7.129256484723216,0.015787209775428752,1.5985582830922256
SOPORTE T-LIGHT DE CORAZÓN COLGANTE BLANCO,BOLSA DE ALMUERZO SUKI DESIGN,0.13297289398699497,0.05757287937458903,0.013638245537127688,0.10256410256410256,1.781465573343746,0.005982613151524412,1.050133077268315
BOLSA DE ALMUERZO SUKI DESIGN,SOPORTE T-LIGHT DE CORAZÓN COLGANTE BLANCO,0.05757287937458903,0.13297289398699497,0.013638245537127688,0.23688663282571912,1.781465573343746,0.005982613151524412,1.1361707752853347
BOLSA DE ALMUERZO WOODLAND,BOLSO JUMBO ROJO RETROSPOT,0.04695453106353961,0.07971067436253379,0.011495092667007623,0.24481327800829875,3.071273451970289,0.007752315331556339,1.2186248762562053
BOLSO JUMBO ROJO RETROSPOT,BOLSA DE ALMUERZO WOODLAND,0.07971067436253379,0.04695453106353961,0.011495092667007623,0.14421020470516346,3.071273451970289,0.007752315331556339,1.113644348385946
BOLSO WOODLAND CHARLOTTE,BOLSA DE ALMUERZO WOODLAND,0.03838191958305935,0.04695453106353961,0.012103942914200824,0.3153553299492386,6.716185271289256,0.010301737878859784,1.3920293410971842
BOLSA DE ALMUERZO WOODLAND,BOLSO WOODLAND CHARLOTTE,0.04695453106353961,0.03838191958305935,0.012103942914200824,0.2577800829875519,6.716185271289256,0.010301737878859784,1.2955972460124818
LONCHERA CALAVERA NEGRA.,BOLSA DE ALMUERZO WOODLAND,0.057256277246048565,0.04695453106353961,0.020092058157375612,0.3509145044661846,7.47349609330187,0.017403616508843388,1.468289578944704
BOLSA DE ALMUERZO WOODLAND,LONCHERA CALAVERA NEGRA.,0.04695453106353961,0.057256277246048565,0.020092058157375612,0.4279045643153527,7.473496093301869,0.017403616508843388,1.647878420190044
BOLSA DE ALMUERZO WOODLAND,LONCHERA ROJO RETROSPOT,0.04695453106353961,0.04473831616375636,0.015099486130391368,0.32157676348547715,7.187949638256493,0.012998819474349815,1.408061564553729
LONCHERA ROJO RETROSPOT,BOLSA DE ALMUERZO WOODLAND,0.04473831616375636,0.04695453106353961,0.015099486130391368,0.33750680457267285,7.187949638256494,0.012998819474349815,1.4385739740643202
SOPORTE T-LIGHT DE CORAZÓN COLGANTE BLANCO,BOLSA DE ALMUERZO WOODLAND,0.13297289398699497,0.04695453106353961,0.011982172864762183,0.09010989010989011,1.91908827686836,0.005738492983441069,1.047429198951907
BOLSA DE ALMUERZO WOODLAND,SOPORTE T-LIGHT DE CORAZÓN COLGANTE BLANCO,0.04695453106353961,0.13297289398699497,0.011982172864762183,0.2551867219917012,1.9190882768683597,0.005738492983441069,1.1640865323071543
BOLSA DE RECICLAJE RETROSPOT,BOLSO JUMBO ROJO RETROSPOT,0.038235795523732984,0.07971067436253379,0.01522125617983001,0.3980891719745223,4.99417644071062,0.012173455133845303,1.528946287037907
BOLSO JUMBO ROJO RETROSPOT,BOLSA DE RECICLAJE RETROSPOT,0.07971067436253379,0.038235795523732984,0.01522125617983001,0.19095630919645587,4.99417644071062,0.012173455133845303,1.1887667074210053
BOLSA DE RECICLAJE RETROSPOT,JUMBO SHOPPER VINTAGE PAISLEY ROJO,0.038235795523732984,0.05340834368378754,0.01091059642970215,0.28535031847133757,5.342804116165796,0.008868485921347594,1.3245533871804398
JUMBO SHOPPER VINTAGE PAISLEY ROJO,BOLSA DE RECICLAJE RETROSPOT,0.05340834368378754,0.038235795523732984,0.01091059642970215,0.20428636570907432,5.342804116165796,0.008868485921347594,1.2086813182902312
BOLSA DE RECICLAJE RETROSPOT,PUESTA EN ESCENA PUNTOCOM,0.038235795523732984,0.03458269404057378,0.012907625240495848,0.3375796178343949,9.76151879429443,0.01158532842250065,1.4574088176502875
PUESTA EN ESCENA PUNTOCOM,BOLSA DE RECICLAJE RETROSPOT,0.03458269404057378,0.038235795523732984,0.012907625240495848,0.37323943661971837,9.76151879429443,0.01158532842250065,1.5345001914115721
SOPORTE T-LIGHT DE CORAZÓN COLGANTE BLANCO,BOLSA DE RECICLAJE RETROSPOT,0.13297289398699497,0.038235795523732984,0.011129782518691702,0.0836996336996337,2.189038636522713,0.006045458134005939,1.0496167412433375
BOLSA DE RECICLAJE RETROSPOT,SOPORTE T-LIGHT DE CORAZÓN COLGANTE BLANCO,0.038235795523732984,0.13297289398699497,0.011129782518691702,0.2910828025477707,2.189038636522713,0.006045458134005939,1.2230301495421545
BOLSO JUMBO BARROCO NEGRO BLANCO,BOLSA JUMBO ANIMALES DEL BOSQUE,0.04573683056915321,0.034460923991135144,0.010764472370375783,0.23535676251331206,6.8296706894410635,0.009188338928536767,1.2627314656996158
BOLSA JUMBO ANIMALES DEL BOSQUE,BOLSO JUMBO BARROCO NEGRO BLANCO,0.034460923991135144,0.04573683056915321,0.010764472370375783,0.3123674911660777,6.8296706894410635,0.009188338928536767,1.387751680107552
BOLSO JUMBO FRESA,BOLSA JUMBO ANIMALES DEL BOSQUE,0.04524975037139865,0.034460923991135144,0.01030174618250895,0.22766415500538212,6.606443723445932,0.008742397974342342,1.2501544273341263
BOLSA JUMBO ANIMALES DEL BOSQUE,BOLSO JUMBO FRESA,0.034460923991135144,0.04524975037139865,0.01030174618250895,0.29893992932862185,6.606443723445931,0.008742397974342342,1.361866535508539
BOLSO JUMBO LUNAR ROSA,BOLSA JUMBO ANIMALES DEL BOSQUE,0.03514283626799152,0.034460923991135144,0.011495092667007623,0.32709632709632713,9.491803736326705,0.01028403805754346,1.434884538291238
BOLSA JUMBO ANIMALES DEL BOSQUE,BOLSO JUMBO LUNAR ROSA,0.034460923991135144,0.03514283626799152,0.011495092667007623,0.3335689045936395,9.491803736326704,0.01028403805754346,1.4477973347622395
BOLSO JUMBO ROJO RETROSPOT,BOLSA JUMBO ANIMALES DEL BOSQUE,0.07971067436253379,0.034460923991135144,0.01729134702028689,0.21692636724717385,6.294850576350674,0.014544443529797488,1.2330118594526005
BOLSA JUMBO ANIMALES DEL BOSQUE,BOLSO JUMBO ROJO RETROSPOT,0.034460923991135144,0.07971067436253379,0.01729134702028689,0.5017667844522967,6.294850576350674,0.014544443529797488,1.8471055259248432
BÚHOS DE BOLSA JUMBO,BOLSA JUMBO ANIMALES DEL BOSQUE,0.03200116899247461,0.034460923991135144,0.01239619103285356,0.38736681887366814,11.24075544153476,0.01129340118057642,1.5760476346281345
BOLSA JUMBO ANIMALES DEL BOSQUE,BÚHOS DE BOLSA JUMBO,0.034460923991135144,0.03200116899247461,0.01239619103285356,0.3597173144876325,11.240755441534763,0.01129340118057642,1.5118304038362564
BOLSA JUMBO ANIMALES DEL BOSQUE,JUGUETES JUMBO BAG,0.034460923991135144,0.025693480431553055,0.01017997613307031,0.29540636042402824,11.497327550114715,0.009294555056850843,1.3827921014938338
JUGUETES JUMBO BAG,BOLSA JUMBO ANIMALES DEL BOSQUE,0.025693480431553055,0.034460923991135144,0.01017997613307031,0.39620853080568724,11.497327550114715,0.009294555056850843,1.5991267271418408
